2.103638,0.000002,0,0.005311,0.034038,0
14.692294,0.000003,0.005953,0.064739,0.287879,0
2.49064,0.000018,0,0.010722,0.181083,0
11.546591,0.000054,0,0.010894,0.086196,0
12.540689,0.000026,0,0.001557,0.033588,0
13.212441,0.000004,0,0.001832,0.061347,0
3.007299,0.000001,0,0.005041,0,0
1,0.000001,0,0.003806,0.007753,0
0.187601,0.000001,0.000127,0.12923,0.058612,0
3.404512,0.000023,0,0.019286,0.078709,0
3.160163,0.000001,0,0.003087,0,0
4.525908,0.000001,0,0.004802,0.034846,0
2.878168,0.000001,0.000531,0.000552,0.05101,0
23.52449,0.000044,0,0.000182,0.153109,0
2,0.000001,0,0.040028,0,0
4.629574,0.000024,0,0.000675,0.030601,0
17.404512,0.000033,0,0.001225,0.129691,0
0.735759,0.000001,0,0.001119,0.012839,0
3,0.000001,0.053533,1,0.312151,0
0.203438,0.000004,0,0.295428,0.043796,0
3.688337,0.000001,0,0.002962,0.059319,0
0.20267,0.000006,0,0.000672,0.030119,0
22.058168,0.000128,0,0.002916,0.164749,0
5.843485,0.000036,0,0.002287,0.062094,0
0.135335,0.000001,0,0.005916,0.026727,0
2,0.000001,0,0.000067,0.021981,0
5.704728,0.000001,0,0.005078,0.095628,0
5.121954,0.000003,0,0.00278,0.03618,0
0.138263,0.000044,0,0.041649,0.050867,0
0.785546,0.000001,0,0.000623,0.019222,0
2.495306,0.000003,0,0.019641,0.030022,0
3,0.000001,0,0.003028,0.056696,0
2.062738,0.000007,0.001948,0.00526,0.139482,0
3.735759,0.000001,0,0.009982,0.06226,0
0.203613,0.000007,0,0.005455,0.035042,0
4.791976,0.000001,0,0.009332,0.008365,0
3.352502,0.000002,0,0.002833,0.060101,0
4.643763,0.000001,0,0.001055,0.073912,0
11.982263,0.00012,0,0.006255,0.056319,0
3.191552,0.000001,0,0.000037,0.067137,0
1.367879,0.000001,0.010131,0.002597,0,0
1.73034,0.000004,0,0.003887,0.051204,0
2.786375,0.00002,0,0.001989,0.060077,0
2.87995,0.000001,0,0.00002,0.098243,0
95.468094,0.000077,0.026924,0.005378,0.144839,0
23.02631,0.000138,0,1,0.103259,0
1.830271,0.000016,0,0.001646,0.172761,0
1,0.000001,0.005416,0.030969,0.028407,0
32.501133,0.000066,0,0.012789,0.088647,0
0.367879,0.000001,0,0.315983,0.037406,0
1.10864,0.000001,0,0.000194,0.018353,0
1.402586,0.000003,0,1,0.085393,0
2.185246,0.000001,0.016638,0.018811,0.038476,0
1.920881,0.000001,0,0.000427,0.042996,0
10.887466,0.000012,0,0.000044,0.087638,0
11.368007,0.000022,0,0.005831,0.064163,0
9.206899,0.000003,0,0.000238,0.069196,0
2.527701,0.000004,0,0.030312,0.026739,0
1.049787,0.000001,0,0.013026,0.01168,0
3.238974,0.000001,0,0.011115,0.051086,0
1.367879,0.000001,0,0.002679,0.137215,0
2.367879,0.000001,0,0.00106,0.05065,0
4.871094,0.000001,0,0.000453,0.172193,0
8.625169,0.000001,0,0.012182,0.083877,0
2.34544,0.000005,0,0.002491,0.001187,0
6.769607,0.000003,0,0.049636,0.046249,0
3.687124,0.000036,0,0.008778,0.049265,0
5.819394,0.000004,0.015743,0.037553,0.224667,0
7.678188,0.000004,0,0.003001,0.077029,0
2.367879,0.000001,0,0.000963,0.016401,0
5.612898,0.000002,0,0.003183,0.104989,0
4.758919,0.000001,0,0.000005,0.010167,0
2.731824,0.000004,0,0.006603,0.019692,0
0.367879,0.000001,0,0.000155,0.021059,0
0.367879,0.000001,0,0.004166,0,0
1.289471,0.00004,0,0.026722,0.040174,0
6.24819,0.000001,0,0.000873,0.080165,0
6.770271,0.000007,0,1,0.059566,0
5.341221,0.000001,0,0.000757,0.058553,0
13.300574,0.000018,0,0.007404,0.07699,0
0.386195,0.000001,0,0.417956,0.007342,0
21.601353,0.000058,0,0.000295,0.070997,0
22.625568,0.000159,0,0.018938,0.189084,0
2.735759,0.000001,0,0.003863,0.037419,0
1,0.000001,0,0.004417,0.021292,0
1.386195,0.000001,0,0.002581,0.020287,0
1,0.000001,0,0.000021,0,0
16.360931,0.000001,0.014889,0.002227,0.113824,0
13.219666,0.000008,0,0.015509,0.000326,0
27.03324,0.000007,0,0.003176,0.167584,0
3.808769,0.000002,0,0.042029,0.096109,0
2.62776,0.000006,0,0.005675,0.046881,0
1.856014,0.000002,0.006577,0.003688,0.121268,0
3.367879,0.000001,0,0.003375,0.02267,0
2,0.000001,0,0.000464,0.017752,0
1.386761,0.000003,0,0.001025,0.001174,0
0.367879,0.000001,0,0,0.066797,0
25.47181,0.000005,0,0.001196,0.007342,0
4.142676,0.000001,0,0.002828,0.084653,0
7.642246,0.000003,0,0.000211,0.044653,0
6.035758,0.000003,0,0.006726,0.050206,0
6.428389,0.000007,0,0.000719,0.095399,0
3.357303,0.000001,0,0.005638,0.079057,0
12.820179,0.000001,0,0.004211,0.058755,0
1,0.000001,0,0.005015,0.033671,0
4.250225,0.000001,0,0.003461,0.060906,0
0.367879,0.000001,0,0.001078,0.102299,0
2.374313,0.000002,0,0.000599,0.0236,0
2,0.000001,0,0.000083,0.073916,0
2.386195,0.000001,0,0.006495,0.047709,0
6.838252,0.000019,0,0.000167,0.052753,0
11.214365,0.000009,0,0.011971,0.053515,0
5.70871,0.000002,0,0.012031,0.054394,0
4.723478,0.000002,0,0.000353,0.044334,0
4.012859,0.000001,0,0.00411,0.055472,0
8.666819,0.000008,0,0.000953,0.059166,0
3.25332,0.000002,0,0.000183,0.05429,0
0.575827,0.000001,0.002435,0.000334,0.078442,0
0.773885,0.000002,0,0.031108,0.065987,0
6.582017,0.000001,0,0.000059,0.082432,0
23.525818,0.000005,0,0.001102,0.128988,0
7.184836,0.000003,0,0.000597,0.157839,0
1,0.000001,0,0.007832,0.083655,0
0.367879,0.000001,0,0.391979,0.006208,0
6.762869,0.000002,0,0.015105,0.047597,0
44.274067,0.000018,0,0.002799,0.108513,0
8.735759,0.000001,0,0.000571,0.044678,0
9.338746,0.000002,0.026173,0.006221,0.073333,0
1.183701,0.000005,0,0.005575,0.032087,0
2.8206,0.000007,0,0.003122,0.187481,0
3.110938,0.000003,0.003015,0.00556,0.084048,0
1.773885,0.000001,0,0.007613,0.061262,0
1.885384,0.000009,0,0.051531,0.023777,0
12.2328,0.000011,0,0.003693,0.080016,0
10.763411,0.000001,0,0.003117,0.059164,0
10.896402,0.000013,0,0.003628,0.149014,0
1.049787,0.000002,0,0.000548,0.047182,0
0.656866,0.000001,0,0.244735,0.071152,0
13.611515,0.000027,0,0.00433,0.080422,0
1.52153,0.000002,0.087075,1,0.0612,0
22.098076,0.000034,0,0.006114,0.073138,0
7.017862,0.000008,0,0.000862,0.061488,0
8.536502,0.000019,0,0.001036,0.098296,0
1,0.000001,0,0.367768,0.014793,0
9.299618,0.000002,0,0.001729,0.142782,0
11.368007,0.000022,0,0.003872,0.048481,0
26.26474,0.000024,0,0,0.034926,0
1.367879,0.000001,0,0.003791,0.042668,0
2.787761,0.000001,0,0.001103,0.047272,0
9.258509,0.000036,0,0.006821,0.063649,0
1.945273,0.000006,0,0.016377,0.064841,0
3.211107,0.000046,0,0.000025,0.056782,0
9.580207,0.000002,0,0.002879,0.052499,0
6.735759,0.000001,0,0.002599,0.046794,0
3.103974,0.000002,0,0.002062,0.059963,0
6.535607,0.000004,0,0.022194,0.114528,0
0.367879,0.000001,0,0.327075,0.019771,0
1,0.000001,0,0.322467,0.058545,0
0.417667,0.000003,0,0.016514,0.037433,0
11.380004,0.000009,0.000767,0.010137,0.06525,0
4.20117,0.000013,0,0.000027,0.070222,0
1,0.000001,0,0.364346,0.024249,0
0.503215,0.000001,0,0.000116,0.052384,0
1,0.000001,0,0.000282,0.019003,0
4.959992,0.000003,0,0.000254,0.006093,0
7.84222,0.000016,0,0.046073,0.010487,0
11.326019,0.000015,0,0.002549,0.045581,0
9.024788,0.000009,0,0.007681,0.10002,0
2,0.000001,0.008462,0.004444,0.072565,0
3.103638,0.000001,0,0.005239,0.015283,0
6.077042,0.000007,0,0.002797,0.024992,0
1.367879,0.000001,0,0.00001,0.055282,0
1.234909,0.000001,0,0.000975,0.063231,0
2.0623,0.000001,0,0.000161,0.001521,0
0.367879,0.000001,0,0.323616,0.020035,0
4.103638,0.000001,0,0.002616,0.110379,0
7.927311,0.000002,0,0.000954,0.013736,0
0.367879,0.000001,0,0.000247,0.13356,0
9.893057,0.000016,0,0.026051,0.042346,0
1.070242,0.000001,0,0,0.033687,0
3.237211,0.000011,0,0.007856,0.013947,0
1.759254,0.000001,0,0.00001,0.04833,0
1.00765,0.000001,0,0.424557,0.072842,0
3.3907,0.000002,0,0.005153,0.048087,0
0.392651,0.000014,0,0.002678,0.032196,0
18.069307,0.000009,0.004018,0.000215,0.044461,0
8.361901,0.000019,0,0.000365,0.009112,0
3.735882,0.000001,0,0.001139,0.057468,0
6.367879,0.000001,0,0.015105,0.0507,0
1.309905,0.000008,0,0.000533,0.064852,0
13.411844,0.000006,0.051508,0.003609,0.168288,0
1.735759,0.000001,0,0.003927,0.040419,0
5.043061,0.000001,0,0.000781,0.16093,0
4.959889,0.000004,0,1,0.121753,0
1.603109,0.000003,0,0.000019,0.012223,0
42.380436,0.00001,0,0.024912,0.086278,0
5.20434,0.000001,0.048682,0.013168,0.069472,0
2.404511,0.000001,0,0,0.064205,0
16.759535,0.000026,0,0.008778,0.079183,0
0.63855,0.000001,0,0.000059,0.020962,0
3.110376,0.000001,0,0.000282,0.032345,0
5.609885,0.000008,0,0.02358,0.07586,0
6.51258,0.000002,0,0.002106,0.217117,0
3.338548,0.000001,0,0.002741,0.052941,0
10.244473,0.000007,0,0.008507,0.02763,0
9.167379,0.000002,0.053707,0.004806,0.109236,0
17.046047,0.000024,0,0.000349,0.107056,0
3.22301,0.000008,0,0.010151,0.027573,0
5.367879,0.000001,0,0.004072,0.048345,0
5,0.000001,0,0.001122,0.134548,0
0.503215,0.000001,0,0.037529,0.001926,0
6.432891,0.000002,0,0.002727,0.062775,0
2.135335,0.000001,0.020631,0.002422,0.003001,0
17.280514,0.00002,0,0.00755,0.129393,0
1.003391,0.000001,0.006356,0.003597,0.004817,0
2.553008,0.000003,0,0.444578,0.062425,0
2,0.000001,0,0.00053,0.079379,0
11.915913,0.000004,0,0.002693,0.061136,0
6.378702,0.00001,0,0.03955,0.11555,0
4.018439,0.000001,0,0.00051,0.014147,0
6.238323,0.000039,0,0.001238,0.106937,0
4.349382,0.000004,0,0.000436,0.03655,0
1,0.000001,0,0.028047,0,0
17.540852,0.000001,0,1,0.061431,0
1.555481,0.000004,0,0.000177,0.057457,0
6.412721,0.000001,0,0.006892,0.088079,0
10.456204,0.000006,0,0.041173,0.112286,0
27.175491,0.000026,0,1,0.078247,0
17.168762,0.000006,0.03988,0.000695,0.200346,0
2,0.000001,0,0.002471,0.040487,0
4.785546,0.000001,0.003854,0.002737,0.132548,0
2.712686,0.000002,0,0.000906,0.037967,0
24.683485,0.000229,0,0.016743,0.079779,0
2.896148,0.000001,0,1,0.050746,0
8.41425,0.000003,0,0.000254,0.007392,0
3.521305,0.000001,0,0.001424,0.028807,0
1.367879,0.000001,0,0.032751,0.016712,0
6.766126,0.000013,0,0.01933,0.138365,0
3.735759,0.000001,0,1,0.06858,0
16.873205,0.000005,0,0.01857,0.117502,0
2.606853,0.000001,0,0.000402,0.074742,0
4.67391,0.000035,0,0.015171,0.087943,0
14.902352,0.000001,0,0.000669,0.193994,0
36.952682,0.000045,0.006511,0.010852,0.136247,0
0.153651,0.000001,0.005155,0.014617,0.081834,0
7.171488,0.000001,0.014816,0.003779,0.079369,0
2.503215,0.000001,0,0.00048,0.05082,0
6.441504,0.000019,0,0.006111,0.072931,0
4.844562,0.000003,0,0.001165,0.084869,0
5.995413,0.000001,0,0.000376,0.046927,0
2,0.000001,0.044415,0.000048,0.054027,0
2,0.000001,0.007497,0.005909,0.133738,0
5.724743,0.000002,0,0.007336,0.072411,0
1.021706,0.000001,0,0.000612,0.033377,0
5.229249,0.000008,0.022208,0.00438,0.061658,0
27.663227,0.000064,0,0.007044,0.06294,0
15.053549,0.000063,0,0.0266,0.111975,0
4.394137,0.000006,0,0.121629,0.135762,0
5.487095,0.000023,0,0.000431,0.066286,0
6.6732,0.000002,0,0.001226,0.099528,0
2.834041,0.000003,0,0.000752,0.034739,0
1.657859,0.000001,0,0.000051,0.009796,0
2.405439,0.000001,0,0.000093,0.052479,0
3.735759,0.000001,0,0.007915,0.078932,0
4.29519,0.000001,0,0.263379,0.080248,0
1.135335,0.000001,0,0.001109,0.030407,0
1.367879,0.000001,0.000635,0.00522,0.046324,0
2.939197,0.000002,0,0.0234,0.036973,0
13.118263,0.000003,0,0.006726,0.072634,0
2.222666,0.000001,0,0.00007,0.052494,0
1.735759,0.000001,0,0.001928,0.016921,0
0.135335,0.000001,0,0.382339,0.019171,0
1,0.000001,0,0.006385,0.048819,0
2.424096,0.000004,0,0.006034,0.072575,0
3.209868,0.000001,0,0.000623,0.086861,0
1,0.000001,0,0.005182,0.011195,0
9.079953,0.000017,0,0.019738,0.113432,0
3.823719,0.000001,0.00267,1,0.017799,0
5.528303,0.000011,0,0.00006,0.07211,0
1.48862,0.000001,0,0.018645,0.013646,0
4.110376,0.000001,0,0.003001,0.073819,0
3.810616,0.000001,0,0.000193,0.014673,0
3.15129,0.000001,0,0.00321,0.032115,0
27.706543,0.00001,0,0.000469,0.105978,0
4.013211,0.000003,0,0.000579,0.089822,0
2.07046,0.000001,0,0.001169,0.004027,0
10.483627,0.000001,0,0.000433,0.078389,0
4.141465,0.000007,0,0.000224,0.052081,0
19.761032,0.000114,0,0.015574,0.073824,0
0.52153,0.000002,0,0.015482,0.026025,0
5.432855,0.000002,0,0.000864,0.027488,0
3.006429,0.000001,0,0.001742,0.053971,0
2.856448,0.000002,0.01668,0.0001,0.070701,0
3,0.000001,0,0.003076,0.096437,0
1,0.000001,0,0.358865,0.012905,0
9.741635,0.000006,0,0.00768,0.027483,0
9.424096,0.000004,0,0.036263,0.037568,0
0.367879,0.000001,0,0.023671,0.081464,0
0.735759,0.000001,0,0.000174,0.066247,0
0.143154,0.000003,0,0.005936,0,0
13.20707,0.000007,0,0.001618,0.050775,0
3.42761,0.000001,0.011429,0.030176,0.092704,0
1.554319,0.000003,0,0.000193,0,0
5.372448,0.00001,0,0.000452,0.088023,0
5.265953,0.000008,0,0.000922,0.045586,0
1.367879,0.000001,0,0.002191,0,0
5.175269,0.000042,0,0.002317,0.113458,0
4.544876,0.000007,0,0.003123,0.061024,0
4.63855,0.000002,0,0.003375,0.204795,0
1.071385,0.000004,0,0.007542,0.000998,0
3.306823,0.000014,0.00175,0.001858,0.04063,0
3.203213,0.000001,0,0.00015,0.066241,0
6.367802,0.00002,0,0.014401,0.136631,0
1.135335,0.000001,0.000409,0.001872,0.052213,0
1,0.000001,0.057236,1,0.366097,0
1.595428,0.000008,0.029073,0.000209,0.065839,0
7.430806,0.000005,0,0.000238,0.049913,0
2.742266,0.000006,0,0.008121,0.214306,0
0.270671,0.000001,0,0,0,0
4.682255,0.000002,0,0.004308,0.024887,0
7.644795,0.000005,0,0.036829,0.081541,0
6.859886,0.000005,0,0.002612,0.057191,0
10.760962,0.000003,0.00312,0.00105,0.066625,0
15.829643,0.000017,0,0.040218,0.091658,0
3.135335,0.000001,0,0.000843,0.082986,0
3.307302,0.000001,0,0.001444,0,0
2.103638,0.000002,0,0.00813,0.006821,0
32.009575,0.000021,0,0.0017,0.114066,0
5.121609,0.000007,0,0.002315,0.060135,0
1.786458,0.000002,0,0.000002,0.048547,0
32.11428,0.000066,0,0.01922,0.097163,0
1.270671,0.000001,0,0.000474,0.066195,0
3.386711,0.000002,0,0.01702,0.098356,0
6.836671,0.000004,0,0.001784,0.073909,0
1.765703,0.000008,0,0.060301,0.045462,0
2,0.000001,0,0.000105,0.003662,0
4.127992,0.000004,0,0.001365,0.027236,0
2.154796,0.000002,0.011188,0.000412,0.090436,0
1.070242,0.000001,0.00345,0.360639,0.078907,0
3.427351,0.000005,0,0.012204,0.108191,0
1.63855,0.000001,0.000649,0.004504,0.021963,0
7.38018,0.000025,0,0.00971,0.050372,0
1.050822,0.000001,0,0.003451,0.071294,0
13.984637,0.000023,0,0.021603,0.142207,0
38.733162,0.000025,0,0.300149,0.108566,0
2.050107,0.000004,0,0.00118,0.106344,0
10.770223,0.000007,0,0.05607,0.073155,0
2.948414,0.000002,0.004581,0.00015,0.019323,0
0.741837,0.000002,0,0.006206,0.042465,0
2,0.000001,0.036115,1,0.083979,0
7.571318,0.000001,0.022639,0.073699,0.183881,0
0.596758,0.000003,0,0.460339,0.092437,0
11.822862,0.000013,0,0.000049,0.048661,0
5.63855,0.000003,0.017135,0.011212,0.1324,0
5.288761,0.000001,0,0.001173,0.009214,0
1,0.000001,0,0.001581,0.038342,0
1.504263,0.000033,0.052404,0.009283,0.010948,0
5.324196,0.000121,0.002569,0.002849,0.121059,0
9.221774,0.000033,0,0.018297,0.08368,0
4.735759,0.000001,0,0.003161,0.082884,0
0.689249,0.000001,0,0.000335,0.009268,0
2.106241,0.000001,0,0.000708,0.090529,0
5.153425,0.000001,0,0.017276,0.077142,0
6.374309,0.000001,0.017623,0.001432,0.050019,0
19.543715,0.000003,0.051554,0.050365,0.224332,0
3,0.000001,0,0.000067,0.099412,0
6.932396,0.000004,0,0.000513,0.020104,0
4.409027,0.000002,0,0.000197,0.004878,0
9.070849,0.000001,0,0.000846,0.07197,0
18.288126,0.000003,0,0.002661,0.066304,0
57.255417,0.000013,0,0.001399,0.070177,0
0.735759,0.000001,0,0.006678,0.034747,0
4.761835,0.000034,0,0.000754,0.079605,0
1.367879,0.000001,0,0.040181,0.042435,0
0.87114,0.000001,0,0.000091,0.078927,0
10.745537,0.000001,0,0.000061,0.054386,0
2,0.000001,0,0.013413,0.005732,0
1.738124,0.000001,0,0.00003,0.026739,0
15.585549,0.000009,0,0.001973,0.134642,0
0.735759,0.000001,0,0.000685,0.029875,0
0.884613,0.000002,0.005895,0.363444,0.025798,0
3.559431,0.000002,0,0.032169,0.136622,0
12.636251,0.000003,0,0.000802,0.035361,0
0.270671,0.000001,0,0.0316,0.035807,0
10.201824,0.00002,0,0.001134,0.070126,0
1.368221,0.000001,0,0.001043,0.0472,0
6.940079,0.000001,0,0.000654,0.062682,0
3.374624,0.000001,0,0.000193,0.016814,0
3.63261,0.000002,0,0.001366,0.016534,0
0.82459,0.000001,0,0.005066,0.012748,0
0.684327,0.000043,0,0.004322,0.083555,0
0.19186,0.000001,0,0.003469,0.05498,0
1.503277,0.000003,0,0.003501,0.022501,0
2.760504,0.000001,0.012315,0.001662,0.085552,0
6.142635,0.000002,0,0.002259,0.06784,0
4.503215,0.000001,0,1,0.06842,0
5.23,0.000003,0,0.000185,0.099427,0
2,0.000001,0,0.013916,0.073775,0
0.714857,0.000002,0,0.003087,0.028801,0
2.156434,0.000005,0,0.00109,0.030807,0
19.261604,0.00002,0,0.001821,0.00243,0
1.374041,0.000001,0,0.00032,0.019044,0
13.743904,0.000055,0,0.000484,0.076272,0
4.88512,0.000001,0.017535,0.019504,0.065878,0
8.509645,0.000002,0,0.015286,0.033729,0
17.540852,0.000001,0,0.022053,0.03566,0
1,0.000001,0,0.340196,0.050836,0
1,0.000001,0,0.000084,0.037198,0
4.64498,0.000002,0,0.004622,0,0
1.773885,0.000003,0.002357,0.000868,0.035505,0
1,0.000001,0,0.000504,0.081404,0
2.499335,0.000007,0,0.000157,0.01443,0
3.297977,0.000001,0.001599,0.000105,0.06584,0
1,0.000001,0,0.2935,0.064092,0
3.727222,0.000001,0,0.016263,0.111194,0
1.187601,0.000004,0,0.00067,0.017283,0
0.185122,0.000001,0,0.027399,0.023614,0
1.475244,0.000003,0,0.329555,0.091228,0
20.835173,0.000025,0,0.019422,0.126979,0
4.578392,0.000001,0,0.029733,0.063802,0
3.686229,0.000019,0.003883,0.000545,0.043561,0
0.367879,0.000001,0.007732,0.000182,0.036689,0
17.876938,0.000021,0,0.364346,0.16177,0
4.503215,0.000001,0,0.001389,0.015063,0
0.135335,0.000001,0,0.35489,0.062994,0
2,0.000001,0,0.00496,0.012852,0
0.179757,0.000005,0.000609,0.17264,0.015055,0
2.238014,0.000021,0,0.507493,0.047797,0
1,0.000001,0,0.000254,0.11918,0
2.889184,0.000005,0,0.007468,0.011585,0
2.068103,0.000001,0,0.038873,0.050439,0
2.068103,0.000001,0.030706,0.04603,0.205019,0
5.013525,0.000003,0.094065,1,0.014288,0
0.135335,0.000001,0,0.3719,0,0
2.025034,0.000006,0,0.007057,0.025932,0
8.833823,0.000026,0,0.00438,0.027718,0
2.503215,0.000002,0,0.001237,0.018355,0
10.670058,0.000002,0.009336,0.00759,0.066561,0
2.135335,0.000001,0,0.000362,0.043594,0
5.792284,0.000001,0,0.004314,0.085307,0
1.367879,0.000001,0,0.003201,0.076706,0
2.527061,0.000001,0.002626,0.005351,0.051776,0
0.738124,0.000001,0,0.394173,0.03345,0
2.521305,0.000001,0,1,0.111693,0
1.264612,0.000007,0,0.000255,0.050462,0
3.075114,0.000001,0,0.352747,0.006201,0
0.137814,0.000009,0,0.000918,0.021651,0
1.735759,0.000001,0,0.004648,0.01579,0
8.968979,0.000003,0,0.004156,0.173723,0
4.103638,0.000001,0,0.00065,0.106733,0
1.553002,0.000001,0,0.039862,0.053498,0
0.273108,0.000001,0,0.001537,0.093845,0
2.774756,0.000001,0,0.000143,0.127724,0
7.672605,0.000001,0,0.002825,0.068414,0
2.006738,0.000001,0,0.001073,0.043904,0
3.417666,0.000001,0,0.000127,0.009488,0
1,0.000001,0.017146,0.007212,0.03859,0
19.117352,0.000063,0,0.00166,0.072998,0
1.367879,0.000001,0,0.002876,0.075716,0
1.006738,0.000001,0.019106,0.001008,0.034899,0
8.361605,0.00004,0.022231,0.005063,0.089091,0
1.31723,0.000033,0.007985,0.009195,0.064048,0
1.367879,0.000001,0,0.008051,0.055035,0
8.063672,0.00001,0,0.001871,0.037232,0
5.103638,0.000001,0,0.063857,0.06962,0
2.049787,0.000001,0,0.002805,0.051537,0
3.203213,0.000001,0,0.00015,0.086684,0
16.90537,0.000023,0,0.002694,0.030565,0
2.026853,0.000011,0,0.010444,0.050195,0
15.321291,0.000018,0,0.0021,0,0
2.406006,0.000001,0,0.000057,0.012283,0
0.735759,0.000001,0,0.065614,0.063343,0
2.740717,0.000002,0,0.003135,0.045294,0
4.256617,0.000008,0,0.000086,0.027477,0
3.735759,0.000001,0,0.001078,0,0
1,0.000001,0,0,0.044417,0
3.045942,0.000015,0,0.000523,0.080344,0
0.735759,0.000001,0,0.000002,0.003842,0
14.797214,0.000024,0,0.003664,0.122517,0
5.287616,0.000005,0.007623,0.00416,0.118234,0
2.367879,0.000001,0,0.00327,0.057253,0
4.869516,0.000018,0.004175,0.363876,0.04724,0
1,0.000001,0.001661,0.000233,0.029399,0
0.52153,0.000001,0,0.000127,0.009381,0
8.667775,0.000024,0,0.005926,0.144463,0
1,0.000001,0,0.002405,0.049351,0
5.304179,0.000008,0,0.009211,0.076464,0
1.945935,0.000005,0,0.000131,0.09896,0
0.367879,0.000001,0.00406,0.003288,0,0
2.688355,0.000002,0,0.000304,0.003341,0
10.945275,0.000044,0,1,0.11355,0
5.130843,0.000002,0,0.006225,0.121326,0
17.733112,0.000006,0,0.000128,0.068157,0
2.363022,0.000026,0,0.036031,0.096481,0
1,0.000001,0,0.019023,0.036653,0
4.265618,0.000001,0,0.002323,0.015177,0
0.270671,0.000001,0.000279,0.000898,0.004343,0
9.519966,0.000029,0,0.004651,0.073975,0
2,0.000001,0,0.005846,0.062825,0
2.443878,0.000002,0,0.002275,0.038995,0
14.792459,0.000002,0,0.003111,0.082857,0
2.263719,0.000001,0,0.01074,0.015963,0
0.386195,0.000001,0,0.001245,0.004242,0
4.729587,0.000003,0,0.002652,0.086913,0
2.049787,0.000001,0.005756,0.000047,0.03822,0
5.103638,0.000001,0,0.000728,0.032806,0
5.316179,0.000003,0,0.0026,0.026596,0
6.223856,0.000001,0,0.000119,0.075824,0
7.387476,0.000003,0,0.002425,0.056422,0
6.236981,0.000003,0,0.000711,0.056758,0
1.205964,0.000002,0,0.00422,0.024213,0
5.41308,0.000001,0.020805,0.000183,0.136566,0
8.175098,0.000005,0,0.000287,0.135974,0
3.135335,0.000001,0,0.00007,0.052061,0
17.566841,0.000003,0,0.011594,0.196371,0
4.52796,0.000002,0,0.00019,0.020054,0
1,0.000001,0.071429,0,0.10337,0
1.544818,0.000001,0,0.021522,0.019562,0
6.468652,0.000004,0,0.001481,0.00864,0
4.211923,0.000009,0,0.004268,0.142638,0
8.736082,0.000003,0,0.001327,0.065185,0
16.671412,0.000053,0,0.034615,0.00643,0
1.921793,0.000002,0,0.001539,0.055309,0
8.757422,0.000002,0,0.031871,0.104777,0
8.266921,0.000012,0,0.000082,0.048478,0
13.983527,0.000001,0.00165,0.512889,0.063826,0
20.493174,0.000039,0.005937,0.019228,0.266532,0
2.312018,0.000007,0,0.004332,0,0
6.606853,0.000001,0,0.00008,0.022959,0
2.877832,0.000001,0,0.001927,0.010566,0
11.666677,0.000007,0,0.005275,0.194796,0
6.20279,0.000002,0,0.000049,0.065473,0
2.418078,0.000002,0,0.001597,0.059397,0
2.135335,0.000001,0,0.002552,0.009686,0
2.135335,0.000001,0,0.000062,0.031236,0
4,0.000001,0,0.003824,0.036895,0
